vla-put-ScaleFactor,(vla-put-ScaleFactor Object value),设定对象的比例系数。,33,-1,-1
vla-put-ScaleLineweights,(vla-put-ScaleLineweights Object value),设定当打印布局时线宽是否要和其余的元素一起调整比例。,33,-1,-1
vla-put-SCMCommandMode,(vla-put-SCMCommandMode Object value),判断命令模式下（正在执行命令）在绘图区中按一下鼠标右键的功能。,33,-1,-1
vla-put-SCMDefaultMode,(vla-put-SCMDefaultMode Object value),设定[默认]模式（未选择任何对象以及没有任何命令在执行中）下在绘图区中按一下鼠标右键的功能。,33,-1,-1
vla-put-SCMEditMode,(vla-put-SCMEditMode Object value),设定[编辑]模式（已选择一个或多个对象以及没有执行中命令）下在绘图区中按一下鼠标右键的功能,33,-1,-1
vla-put-SecondPoint,(vla-put-SecondPoint Object value),设定射线或建构线的第二点。,33,-1,-1
vla-put-SegmentPerPolyline,(vla-put-SegmentPerPolyline Object value),设定每一个多段线曲线产生的线段数目。,33,-1,-1
vla-put-ShortCutMenuDisplay,(vla-put-ShortCutMenuDisplay Object value),设定在绘图区中按一下鼠标右键时显示快捷菜单或产生ENTER。,33,-1,-1
vla-put-ShowPlotStyles,(vla-put-ShowPlotStyles Object value),设定是否在打印中使用打印样式。,33,-1,-1
vla-put-ShowProxyDialogBox,(vla-put-ShowProxyDialogBox Object value),设定当打开的图形含有自定对象时，AutoCAD是否显示警告信息。,33,-1,-1
vla-put-ShowRasterImage,(vla-put-ShowRasterImage Object value),设定控制光栅图像在实时平移及缩放期间的显示方式。,33,-1,-1
vla-put-ShowRotation,(vla-put-ShowRotation Object value),设定点阵图像是否以旋转值显示。,33,-1,-1
vla-put-ShowWarningMessages,(vla-put-ShowWarningMessages Object value),设定重设所有含有"不要再显示这个警告" 复选框的对话框，使它们再显示一次。,33,-1,-1
vla-put-SingleDocumentMode,(vla-put-SingleDocumentMode Object value),设定AutoCAD是否在单一或多重文件格式下执行。,33,-1,-1
vla-put-SnapBasePoint,(vla-put-SnapBasePoint Object value),设定视口的捕捉点基准点。,33,-1,-1
vla-put-SnapOn,(vla-put-SnapOn Object value),设定捕捉点的状态。,33,-1,-1
vla-put-SnapRotationAngle,(vla-put-SnapRotationAngle Object value),设定与当前的UCS相对的视口的捕捉点旋转角度。,33,-1,-1
vla-put-SolidFill,(vla-put-SolidFill Object value),设定多行文字、等线宽、实体、所有的剖面线（含有实体填充）以及宽多段线是否要填充。,33,-1,-1
vla-put-StandardScale,(vla-put-StandardScale Object value),设定弧与椭圆的起始角度。,33,-1,-1
vla-put-StartAngle,(vla-put-StartParameter Object value),设定弧与椭圆的起始角度。,33,-1,-1
vla-put-StartParameter,(vla-put-StartParameter Object value),设定弧、线、或椭圆的起始点。,33,-1,-1
vla-put-StartPoint,(vla-put-StartPoint Object value ),设定弧、线、或椭圆的起始点。,33,-1,-1
vla-put-StartTangent,(vla-put-StartTangent Object value ),设定样条曲线的起始相切点。,33,-1,-1
vla-put-StoreSQLIndex,(vla-put-StoreSQLIndex Object value),设定用于对象样式。,33,-1,-1
vla-put-StyleName,(vla-put-StyleName Object value),设定用于对象样式。,33,-1,-1
vla-put-StyleSheet,(vla-put-StyleSheet Object value),设定布局或打印布局的样式图纸。,33,-1,-1
vla-put-SubMenu,(vla-put-SubMenu Object value),设定与子菜单关联的弹出菜单。,33,-1,-1
vla-put-SupportPath,(vla-put-SupportPath Object value),设定AutoCAD搜寻支持文件的目录。,33,-1,-1
vla-put-SuppressLeadingZeros,(vla-put-SuppressLeadingZeros Object value),设定是否禁止标注值中的前导零。,33,-1,-1
vla-put-SuppressTrailingZeros,(vla-put-SuppressTrailingZeros Object value),设定是否禁止标注值中的结尾零。,33,-1,-1
vla-put-SuppressZeroFeet,(vla-put-SuppressZeroFeet Object value),设定是否禁止标注值中的零英寸测量单位。,33,-1,-1
vla-put-SuppressZeroInches,(vla-put-SuppressZeroInches Object value),设定是否禁止标注值中的零英寸测量单位。,33,-1,-1
vla-put-TablesReadOnly,(vla-put-TablesReadOnly Object value),设定是否要以只读方式打开数据库表格。,33,-1,-1
vla-put-TabOrder,(vla-put-TabOrder Object value),设定布局的tab顺序。,33,-1,-1
vla-put-TagString,(vla-put-TagString Object value),设定对象的标签字符串。,33,-1,-1
vla-put-Target,(vla-put-Target Object value),设定视口或视口的目标点。,33,-1,-1
vla-put-TempFileExtension,(vla-put-TempFileExtension Object value),设定临时文件的扩展文件名。,33,-1,-1
vla-put-TempFilePath,(vla-put-TempFilePath Object value),设定供AutoCAD储存临时文件的目录。,33,-1,-1
vla-put-TemplateDwgPath,(vla-put-TemplateDwgPath Object value),设定起始精度使用的模板文件的路径。,33,-1,-1
vla-put-TempXrefPath,(vla-put-TempXrefPath Object value),设定外部参照文件的存放位置。,33,-1,-1
vla-put-TextAlignmentPoint,(vla-put-TextAlignmentPoint Object value),设定文字与属性的对齐点。,33,-1,-1
vla-put-TextColor,(vla-put-TextColor Object value),设定标注与公差的文字的颜色。,33,-1,-1
vla-put-TextEditor,(vla-put-ZScaleFactor Object value),设定MTEXT命令的文字编辑器名称。,33,-1,-1
vla-put-TextFont,(vla-put-TextFont Object value),设定新建文字的字体。,33,-1,-1
vla-put-TextFontSize,(vla-put-TextFontSize Object value),设定新建文字的字体大小。,33,-1,-1
vla-put-TextFontStyle,(vla-put-TextFontStyle Object value),设定新建文字的字型。,33,-1,-1
vla-put-TextFrameDisplay,(vla-put-TextFrameDisplay Object value),设定设置是否显示文字对象的框而不显示文字本身。,33,-1,-1
vla-put-TextGap,(vla-put-TextGap Object value),设定当载断标注线来调节标注文字时标注文字与标注线之间的距离。,33,-1,-1
vla-put-TextGenerationFlag,(vla-put-TextGenerationFlag Object value),设定属性文字生成标记。,33,-1,-1
vla-put-TextInside,(vla-put-TextHeight Object value),设定标注或公差文字的高度。,33,-1,-1
vla-put-TextInsideAlign,(vla-put-TextInsideAlign Object value),设定是否所有标注类型（不含有坐标式）的标注文字位置在界线之内。,33,-1,-1
vla-put-TextMovement,(vla-put-TextMovement Object value),设定当文字移动时标注文字的绘出方式。,33,-1,-1
vla-put-TextOutsideAlign,(vla-put-TextOutsideAlign Object value),设定是否所有标注类型（不含有坐标式）的标注文字位置在界线之外。,33,-1,-1
vla-put-TextOverride,(vla-put-TextOverride Object value ),设定标注的文字字符串。,33,-1,-1
vla-put-TextPosition,(vla-put-TextPosition Object value ),设定标注文字位置。,33,-1,-1
vla-put-TextPrecision,(vla-put-TextPrecision Object value),设定标注文字精度。,33,-1,-1
vla-put-TextPrefix,(vla-put-TextPrefix Object value),设定标注值前缀。,33,-1,-1
vla-put-TextRotation,(vla-put-TextRotation Object value),设定标注文字的旋转角度。,33,-1,-1
vla-put-TextString,(vla-put-TextString Object value),设定图元的文字字符串。,33,-1,-1
vla-put-TextStyle,(vla-put-TextStyle Object value),设定标注或公差文字的文字样式。,33,-1,-1
vla-put-TextSuffix,(vla-put-TextSuffix Object value),设定标注值后缀。,33,-1,-1
vla-put-TextureMapPath,(vla-put-TextureMapPath Object value),设定供AutoCAD搜寻纹理贴图的目录。,33,-1,-1
vla-put-TextWinBackgrndColor,(vla-put-TextWinBackgrndColor Object value),设定文字窗口的背景颜色。,33,-1,-1
vla-put-TextWinTextColor,(vla-put-TextWinTextColor Object value),设定文字窗口的文字颜色。,33,-1,-1
vla-put-Thickness,(vla-put-Thickness Object value),设定2D的AutoCAD对象要在自身标高方向上或下拉伸的距离。,33,-1,-1
vla-put-ToleranceDisplay,(vla-put-ToleranceDisplay Object value),设定公差是否要在标注文字一起显示。,33,-1,-1
vla-put-ToleranceHeightScale,(vla-put-ToleranceHeightScale Object value),设定相对于标注文字标高的公差值文字标高的比例系数。,33,-1,-1
vla-put-ToleranceJustification,(vla-put-ToleranceJustification Object value),设定公差值相对于名义标注文字的垂直对正方式。,33,-1,-1
vla-put-ToleranceLowerLimit,(vla-put-ToleranceLowerLimit Object value),设定指定标注文字的最小公差上下限。,33,-1,-1
vla-put-TolerancePrecision,(vla-put-TolerancePrecision Object value),设定主要标注中公差值的精度。,33,-1,-1
vla-put-ToleranceSuppressLeadingZeros,(vla-put-ToleranceSuppressLeadingZeros Object value),设定不输出公差值中的前导零。,33,-1,-1
vla-put-ToleranceSuppressTrailingZeros,(vla-put-ToleranceSuppressTrailingZeros Object value),设定不输出标注值中的结尾零。,33,-1,-1
vla-put-ToleranceSuppressZeroFeet,(vla-put-ToleranceSuppressZeroFeet Object value),设定不输出公差值中的零英寸测量单位。,33,-1,-1
vla-put-ToleranceSuppressZeroInches,(vla-put-ToleranceSuppressZeroInches Object value),设定不输出公差值中的零英寸测量单位。,33,-1,-1
vla-put-ToleranceUpperLimit,(vla-put-ToleranceUpperLimit Object value),设定标注文字的最大公差上限。,33,-1,-1
vla-put-Top,(vla-put-Top Object value),设定工具栏的上边。,33,-1,-1
vla-put-TranslateIDs,(vla-put-TranslateIDs Object value),设定deepClone与wblockClone运行期间任何含有的对象标识码（ID）。,33,-1,-1
vla-put-Transparency,(vla-put-Transparency Object value),设定是否打开或关闭特殊二值图像的透明性。,33,-1,-1
vla-put-TrueColorImages,(vla-put-TrueColorImages Object value),设定光栅与渲染图象以真彩或调色板颜色显示。,33,-1,-1
vla-put-TwistAngle,(vla-put-TwistAngle Object value),设定视口的扭曲角度。,33,-1,-1
vla-put-Type,(vla-put-Type Object value),设定Leader、MenuGroup、PopupMenuItem、ToolbarItem、Polyline、或 PolygonMesh 对象的类型。,33,-1,-1
vla-put-UCSIconAtOrigin,(vla-put-UCSIconAtOrigin Object value),设定UCS图标是否显示在原点。,33,-1,-1
vla-put-UCSIconOn,(vla-put-UCSIconOn Object value),设定UCS图标是否为打开。,33,-1,-1
vla-put-UCSPerViewport,(vla-put-UCSPerViewport Object value),设定UCS是否与视口一起储存。,33,-1,-1
vla-put-UnitsFormat,(vla-put-UnitsFormat Object value),设定所有标注（不含角度）的所有单位格式。,33,-1,-1
vla-put-UpsideDown,(vla-put-UpsideDown Object value ),设定文字的方向。,33,-1,-1
vla-put-URL,(vla-put-URL Object value ),设定Hyperlink对象的URL。,33,-1,-1
vla-put-URLDescription,(vla-put-URLDescription Object value),设定Hyperlink对象的URL说明。,33,-1,-1
vla-put-URLNamedLocation,(vla-put-URLNamedLocation Object value),设定Hyperlink对象的命名位置。,33,-1,-1
vla-put-UseLastPlotSettings,(vla-put-UseLastPlotSettings Object value),设定最后一次打印成功的打印设置值。,33,-1,-1
vla-put-UseStandardScale,(vla-put-UseStandardScale Object value),设定打印是否使用标准或自定义的比例。,33,-1,-1
vla-put-Verify,(vla-put-Verify Object value),设定是否将属性或属性参照设成要校验。,33,-1,-1
vla-put-VerticalTextPosition,(vla-put-VerticalTextPosition Object value),设定文字相对于标注线的垂直位置。,33,-1,-1
vla-put-ViewportDefault,(vla-put-ViewportDefault Object value),设定图层在新视口中是否冻结。,33,-1,-1
vla-put-ViewportOn,(vla-put-ViewportOn Object value),设定视口的显示状态。,33,-1,-1
vla-put-ViewToPlot,(vla-put-ViewToPlot Object value),设定要打印视图的名称。,33,-1,-1
vla-put-VisibilityEdge1,(vla-put-VisibilityEdge1 Object value),设定3DFace边界1的可见性。,33,-1,-1
vla-put-VisibilityEdge2,(vla-put-VisibilityEdge1 Object value),设定3DFace边界2的可见性。,33,-1,-1
vla-put-VisibilityEdge3,(vla-put-VisibilityEdge3 Object value),设定3DFace边界3的可见性。,33,-1,-1
vla-put-VisibilityEdge4,(vla-put-VisibilityEdge4 Object value),设定3DFace边界4的可见性。,33,-1,-1
vla-put-Visible,(vla-put-Visible Object value),设定对象或应用程序的可见性。,33,-1,-1
vla-put-Weights,(vla-put-Weights Object value),设定样条曲线的权值矢量。,33,-1,-1
vla-put-Width,(vla-put-Width Object value),"设定文字边界, 视图, 图象, 工具栏, 或主应用程序窗口的宽度。",33,-1,-1
vla-put-WindowLeft,(vla-put-WindowLeft Object value),设定应用程序窗口的左边界。,33,-1,-1
vla-put-WindowState,(vla-put-WindowState Object value),设定应用程序或文档窗口的状态。,33,-1,-1
vla-put-WindowTop,(vla-put-WindowTop Object value),设定应用程序窗口的上边界。,33,-1,-1
vla-put-WorkspacePath,(vla-put-WorkspacePath Object value),设定数据库工作区文件的路径。,33,-1,-1
vla-put-XRefDemandLoad,(vla-put-XRefDemandLoad Object value),设定外部参照的加载需求。,33,-1,-1
vla-put-XRefEdit,(vla-put-XRefEdit Object value),设定当前的图形被其它用户参照时是否仍可以立即编辑。,33,-1,-1
vla-put-XRefFadeIntensity,(vla-put-XRefFadeIntensity Object value),控制XRefs的褪色度。,33,-1,-1
vla-put-XRefLayerVisibility,(vla-put-XRefLayerVisibility Object value),设定外部参照相关图层的可见性以及指定是否储存嵌套外部参照路径的修改。,33,-1,-1
vla-put-XScaleFactor,(vla-put-XScaleFactor Object value),设定块或XRef的X比例系数。,33,-1,-1
vla-put-XVector,(vla-put-XVector Object value),设定给定UCS的X方向。,33,-1,-1
vla-put-YScaleFactor,(vla-put-YScaleFactor Object value ),设定块或XRef的Y比例系数。,33,-1,-1
vla-put-YVector,(vla-put-YVector Object value ),设定给定UCS的Y方向。,33,-1,-1
vla-put-ZScaleFactor,(vla-put-ZScaleFactor Object value),设定块或XRef的Z比例系数。,33,-1,-1
vlax-3D-point,(vlax-3D-point list|[x y [z]]),创建与 ActiveX 兼容的（变体）三维点结构,33,1,3
vlax-add-cmd,(vlax-add-cmd global-name func-sym [local-name cmd-flags]),将命令添加到 AutoCAD 内置命令集中,33,-1,-1
vlax-create-object,(vlax-create-object prog-id),创建应用程序对象的新实例,33,1,1
vlax-curve-getArea,(vlax-curve-getArea curve-obj),返回曲线的面积,33,-1,-1
vlax-curve-getDistAtParam,(vlax-curve-getDistAtParam curve-obj param),返回曲线从开始到指定参数的曲线段的长度,33,-1,-1
vlax-curve-getDistAtPoint,(vlax-curve-getDistAtPoint curve-obj point),返回曲线从开始点到指定点的曲线段的长度,33,-1,-1
vlax-curve-getEndParam,(vlax-curve-getEndParam curve-obj),返回曲线端点的参数,33,-1,-1
vlax-curve-getEndPoint,(vlax-curve-getEndPoint curve-obj),返回曲线的端点（按 WCS 表示）,33,-1,-1
vlax-curve-getFirstDeriv,(vlax-curve-getFirstDeriv curve-obj param),返回曲线在指定位置的一阶导数（在 WCS 中）,33,-1,-1
vlax-curve-getParamAtDist,(vlax-curve-getParamAtDist curve-obj dist),返回距曲线开始点为指定距离的曲线参数,33,-1,-1
vlax-curve-getPointAtDist,(vlax-curve-getPointAtDist curve-objdist),返回曲线上距开始点为指定距离的点（在 WCS 中）,33,-1,-1
vlax-curve-getPointAtParam,(vlax-curve-getPointAtParam curve-obj param),返回曲线上具有指定参数值的点,33,-1,-1
vlax-curve-getsecondDeriv,(vlax-curve-getSecondDeriv curve-obj param),返回曲线在指定位置的二阶导数（在 WCS 中）,33,-1,-1
vlax-curve-getStartParam,(vlax-curve-getStartParam curve-obj),返回曲线的开始参数,33,-1,-1
vlax-curve-getStartPoint,(vlax-curve-getStartPoint curve-obj),返回曲线的开始点（在 WCS 中）,33,-1,-1
vlax-curve-isClosed,(vlax-curve-isClosed curve-obj),确定指定曲线是否闭合（即起点与端点是否重合）,33,-1,-1
vlax-curve-isClosePointToProjection,(vlax-curve-getClosestPointToProjection curve-obj givenPnt normal [extend]),在将曲线投影到平面上之后，返回曲线上的最近点（在 WCS 上）,33,-1,-1
vlax-curve-isPeriodic,(vlax-curve-isPeriodic curve-obj),确定指定曲线是否在各个方向上都是无限的，同时存在一个周期值 dT，使得对于任何参数 u，都有曲线上的点 (u + dT) = 点 (u) 成立,33,-1,-1
vlax-curve-isPlanar,(vlax-curve-isPlanar curve-obj),确定是否存在包含曲线的平面,33,-1,-1
vlax-dump-object,(vlax-dump-object obj [T]),列出对象特性，也可选择列出对象的方法,33,-1,-1
vlax-ename->vla-object,(vlax-ename->vla-object entname),将 AutoLISP 类型的对象名转换为 VLA 对象。,33,1,1
vlax-erased-p,(vlax-erased-p obj),确定对象是否被删除,33,-1,-1
vlax-for,(vlax-for symbol collection [expression1 [expression2 ...]]),遍历对象集，对每个表达式进行求值,33,3,-1
vlax-get-acad-object,(vlax-get-acad-object),检索当前 AutoCAD 任务中的顶层 AutoCAD 应用程序对象,33,-1,-1
vlax-get-object,(vlax-get-object prog-id),返回应用程序对象的运行实例,33,-1,-1
vlax-get-or-create-object,(vlax-get-or-create-object prog-id),返回应用程序对象的运行实例。如果应用程序当前未运行，则创建新实例,33,-1,-1
vlax-get-property,(vlax-get-property object property),检索 VLA 对象的特性,33,2,-1
vlax-import-type-library,(vlax-import-type-library :tlb-filename filename [:methods-prefix mprefix  :properties-prefix pprefix :constants-prefix cprefix]),从类型库中输出信息,33,-1,-1
vlax-invoke-method,(vlax-invoke-method obj method arg [arg...]),调用指定的 ActiveX 方法,33,-1,-1
vlax-ldata-delete,(vlax-ldata-delete dict key [private]),从图形词典中删除 LISP 数据,33,-1,-1
vlax-ldata-get,(vlax-ldata-get dict key [default-data] [private]),在图形词典或对象中检索 LISP 数据,33,-1,-1
vlax-ldata-list,(vlax-ldata-list dict [private]),列出图形词典中的 LISP 数据,33,-1,-1
vlax-ldata-put,(vlax-ldata-put dict key data [private]),存储图形词典或对象中的 LISP 数据,33,-1,-1
vlax-ldata-test,(vlax-ldata-test data),确定数据是否能越任务边界保存,33,1,1
vlax-make-safearray,(vlax-make-safearray type ’(l-bound . u-bound) [’(l-bound . u-bound)...)],创建 SafeArray,33,-1,-1
vlax-safearray-get-dim,(vlax-safearray-get-dim var),返回 SafeArray 对象的维数,33,-1,-1
vlax-safearray-get-element,(vlax-safearray-get-element var element...),返回 Safearray 中的元素,33,-1,-1
vlax-safearray-get-l-bound,(vlax-safearray-get-l-bound var dim),返回 Safearray 某一维的下界（开始索引）,33,-1,-1
vlax-safearray-get-u-bound,(vlax-safearray-get-u-bound var dim),返回 Safearray 某一维的上界（结束索引）,33,-1,-1
vlax-safearray-put-element,(vlax-safearray-put-element var index... value),给 Safearray 中的某元素赋值,33,-1,-1
vlax-safearray-type,(vlax-safearray-type var),返回 SafeArray 的数据类型,33,-1,-1
vlax-tmatrix,(vlax-tmatrix list),返回 VLA 方法可用的 4x4 转换矩阵的适当表示,33,-1,-1
vlax-typeinfo-available-p,(vlax-typeinfo-available-p obj),确定在指定类型的对象中是否存在 TypeLib 信息,33,-1,-1
vlax-variant-change-type,(vlax-variant-change-type var type),在改变变体的数据类型后返回该变体的值,33,-1,-1
vlax-variant-type,(vlax-variant-type var),确定变体的数据类型,33,-1,-1
vlax-variant-value,(vlax-variant-value var),返回变体的值,33,-1,-1
vlax-vla-object->ename,(vlax-vla-object->ename obj),将 VLA 对象转换为 AutoLISP 对象名。,33,-1,-1
vlax-write-enabled-p,(vlax-write-enabled-p obj),确定是否能够修改 AutoCAD 图形,33,-1,-1
vlr-acdb-reactor,(vlr-acdb-reactor data callbacks),构造 AutoCAD 数据库反应器对象，在从图形数据库中加入、修改或删除对象时通知应用程序,33,-1,-1
vlr-add,(vlr-add obj),启动当前禁用的反应器对象,33,-1,-1
vlr-added-p,(vlr-added-p obj),测试以确定是否已启用反应器对象,33,-1,-1
vlr-beep-reaction,(vlr-beep-reaction [args]),产生声音提示的回调函数,33,-1,-1
vlr-command-reactor,(vlr-command-reactor data callbacks),构造 AutoCAD 命令反应器，对命令事件给出通知,33,-1,-1
vlr-current-reaction-name,(vlr-current-reaction-name),如果在反应器回调函数中调用该函数，它返回当前事件的名称（符号）,33,-1,-1
vlr-data,(vlr-data obj),返回与反应器相关的应用程序特定数据,33,-1,-1
vlr-deepclone-reactor,(vlr-deepclone-reactor datacallbacks),构造编辑器反应器对象，在发生 deepclone 事件时给出通知,33,-1,-1
vlr-docmanager-reactor,(vlr-docmanager-reactor data callbacks),构造反应器对象，通知与图形文档相关的事件,33,-1,-1
vlr-dwg-reactor,(vlr-dwg-reactor data callbacks),构造反应器对象，通知图形事件（如打开或关闭图形文件）,33,-1,-1
vlr-dxf-reactor,(vlr-dxf-reactor datacallbacks),构造编辑器反应器对象，通知与读写 DXF 文件相关的事件,33,-1,-1
vlr-editor-reactor,(vlr-editor-reactor data callbacks),构造编辑器反应器对象,33,-1,-1
vlr-insert-reactor,(vlr-insert-reactor data callbacks),构造反应器对象，通知与块插入相关的事件,33,-1,-1
vlr-linker-reactor,(vlr-linker-reactor data callbacks),构造反应器对象，在每次应用程序加载或卸载 ObjectARX 应用程序时通知应用程序,33,-1,-1
vlr-lisp-reactor,(vlr-lisp-reactor data callbacks),构造编辑器反应器对象，通知 LISP 事件,33,-1,-1
vlr-miscellaneous-reactor,(vlr-miscellaneous-reactor data callbacks),构造编辑器反应器对象，它不属于任何其他编辑器反应器类型,33,-1,-1
vlr-mouse-reactor,(vlr-mouse-reactor data callbacks),构造编辑器反应器对象，通知鼠标事件（如双击）,33,-1,-1
vlr-notification,(vlr-notification reactor),确定当反应器相关联的名称空间不在活动状态时是否激发反应器,33,-1,-1
vlr-object-reaction,(vlr-object-reactor owners data callbacks),构造对象反应器对象 。,33,-1,-1
vlr-reactions,(vlr-reactions reactor),返回反应器的形如 (event-name . callback_function) 的点对表,33,-1,-1
vlr-remove,(vlr-remove reactor),禁用反应器,33,-1,-1
vlr-remove-all,(vlr-remove-all [reactor-type]),禁用指定类型的所有反应器,33,-1,-1
vlr-set-notification,(vlr-set-notification reactor 'range),确定当相关联的名称空间不在活动状态时是否执行反应器回调函数,33,-1,-1
vlr-sysvar-reactor,(vlr-sysvar-reactor data callbacks),构造编辑器反应器对象，在修改系统变量时通知应用程序,33,-1,-1
vlr-toolbar-reactor,(vlr-toolbar-reactor data callbacks),构造编辑器反应器对象，在工具栏中的位图改变时通知应用程序,33,-1,-1
vlr-trace-reaction,(vlr-trace-reaction),预定义回调函数，在“跟踪”窗口显示一个或多个回调参数,33,-1,-1
vlr-type,(vlr-type reactor),返回代表反应器类型的符号,33,-1,-1
vlr-types,(vlr-types),返回由所有反应器类型组成的表,33,-1,-1
vlr-undo-reactor,(vlr-undo-reactor data callbacks),构造通知放弃操作的编辑器反应器,33,-1,-1
vlr-wblock-reactor,(vlr-wblock-reactor data callbacks),构造编辑器反应器对象，在发生与写块相关的事件时通知应用程序,33,-1,-1
vlr-window-reactor,(vlr-window-reactor data callbacks),构造编辑器反应器对象，在发生与移动或缩放 AutoCAD 窗口相关的事件时通知应用程序,33,-1,-1
vlr-xref-reactor,(vlr-xref-reactor data callbacks),构造编辑器反应器对象，在发生附着或修改外部参照事件时通知应用程序,33,-1,-1
vl-list*,(vl-list*  object [object] ...),构造并返回表,33,-1,-1
1-,(1- number),将参数减 1,33,-1,-1
vla-GetBoundingBox,(vla-GetBoundingBox obj 'Minp 'Maxp),返回图元对象边框的最大和最小点。,33,-1,-1
acad-pop-dbmod,(acad-pop-dbmod),恢复 DBMOD 系统变量的值到最近用 acad-push-dbmod 保存的值,33,-1,-1
acad-push-dbmod,(acad-push-dbmod),储存 DBMOD 系统变量的当前值,33,-1,-1
acad_truecolorcli,(acad_truecolorcli color [allowbylayer] [alternatePrompt]),从命令行中选择 AutoCAD 真彩色,33,-1,-1
acad_truecolordlg,(acad_truecolordlg color [allowbylayer] [currentlayercolor]),显示 AutoCAD 真彩色选择对话框,33,-1,-1
acdimenableupdate,(acdimenableupdate nil | T),控制关联标注的自动更新,33,-1,-1
acet-layerp-mode,(acet-layerp-mode [status]),查询和设置 LAYERPMODE 配置,33,-1,-1
acet-layerp-mark,(acet-layerp-mark [status]),放置图层先前记录的开始和结束标记,33,-1,-1
acet-laytrans,(acet-laytrans “filename” [settings]),转换图形中的图层为其它图形或标准文件中所定义的标准,33,-1,-1
acet-ms-to-ps,(acet-ms-to-ps [value][viewport]),从模型空间单位转换实数值到图纸空间单位,33,-1,-1
acet-ps-to-ms,(acet-ps-to-ms [value][viewport]),从图纸空间单位转换实数值到模型空间单位,33,-1,-1
arx,(arx),返回当前已加载的 ObjectARX 应用程序名表,33,-1,-1
atoms-family,(atoms-family format [symlist]),返回由当前已定义的符号组成的一个表,33,1,2
caddr,(caddr list),返回表的第三个元素,33,-1,-1
cadr,(cadr list),返回表的第二个元素,33,-1,-1
defun-q,(defun-q sym ([arguments] [/ variables...]) expr...),将函数定义为表,33,-1,-1
defun-q-list-ref,(defun-q-list-ref 'function ),返回用 defun-q 定义的函数的表结构,33,-1,-1
defun-q-list-set,(defun-q-list-set 'sym list),将符号设置为以表形式定义的函数,33,-1,-1
function,(function symbol | lambda-expr),通知 Visual LISP 编译器将参数作为内置函数进行链接和优化,33,-1,-1
help,(help [helpfile [topic [command]]]),调用帮助工具,33,-1,-1
initdia,(initdia [dialogflag]),强制显示下一个命令的对话框,33,-1,-1
layoutlist,(layoutlist),返回当前图形中所有图纸空间布局组成的表,33,-1,-1
prin1,(prin1 [expr [file-desc]]),在命令行打印一个表达式或将表达式写入已打开的文件中,33,-1,-1
read-char,(read-char [file-desc]),从键盘输入缓冲区或打开文件中读入一个字符，并将该字符转换成十进制的 ASCII 码值后返回,33,-1,-1
setenv,(setenv varname value),将系统环境变量设为指定值,33,-1,-1
vl-filename-directory,(vl-filename-directory filename),去掉文件的名称和扩展名，返回文件的路径。,33,1,1
vl-list-loaded-vlx,(vl-list-loaded-vlx),返回与当前文档相关联的所有独立名称空间 VLX 文件,33,-1,-1
vl-mkdir,(vl-mkdir directoryname),创建目录,33,-1,-1
vl-princ-to-string,(vl-princ-to-string  data),返回 LISP 数据的字符串表示，就象它是由 princ 函数输出的一样,33,-1,-1
vl-string->list,(vl-string->list  string),将字符串转换为字符代码表,33,-1,-1
vlax-curve-getClosestPointTo,(vlax-curve-getClosestPointTo curve-obj givenPnt [extend]),返回曲线上离指定点最近的点（在 WCS 上）,33,-1,-1
vlax-curve-getClosestPointToProjection,(vlax-curve-getClosestPointToProjection curve-obj givenPnt normal[extend]),在将曲线投影到平面上之后，返回曲线上的最近点（在 WCS 上）,33,-1,-1
vlax-curve-getParamAtPoint,(vlax-curve-getParamAtPoint curve-obj point),返回曲线在指定点的参数,33,-1,-1
vlax-make-variant,(vlax-make-variant [value] [type]),创建变体数据类型,33,-1,-1
vlax-map-collection,(vlax-map-collection obj function),将函数应用到集合中的所有对象,33,2,2
vlax-method-applicable-p,(vlax-method-applicable-p objmethod),确定对象是否支持某个方法,33,-1,-1
vlax-object-released-p,(vlax-object-released-p obj),确定对象是否已被释放,33,-1,-1
vlax-product-key,(vlax-product-key),返回 AutoCAD 的 Window 注册表路径,33,-1,-1
vlax-property-available-p,(vlax-property-available-p obj prop [check-modify]),确定对象是否具有指定特性,33,-1,-1
vlax-put-property,(vlax-put-property obj property arg),设置 ActiveX 对象的特性,33,3,-1
vlax-read-enabled-p,(vlax-read-enabled-p obj),确定对象是否可读,33,-1,-1
vlax-release-object,(vlax-release-object obj),释放图形对象,33,-1,-1
vlax-remove-cmd,(vlax-remove-cmd global-name),删除一个命令或一组命令,33,-1,-1
vlax-safearray-fill,(vlax-safearray-fill var 'element-values),在 SafeArray 的元素中存储数据,33,2,2
vlisp-compile,(vlisp-compile 'mode filename [out-filename]),将 AutoLISP 源代码生成为 FAS 文件,33,-1,-1
vlr-data-set,(vlr-data-set objdata),覆盖与反应器相关的应用程序特定数据,33,-1,-1
vlr-object-reactor,(vlr-object-reactor owners data callbacks),构造对象反应器对象,33,-1,-1
vlr-owner-add,(vlr-owner-add reactor owner),将对象添加到对象反应器的所有者列表,33,2,2
vlr-owner-remove,(vlr-owner-remove reactor owner),从对象反应器的所有者列表中删除对象,33,2,2
vlr-owners,(vlr-owners reactor),返回对象反应器的所有者列表,33,1,1
vlr-pers,(vlr-pers reactor),使反应器成为永久反应器,33,1,1
